hour_id_x,date,season_x,year_x,month_x,hour,holiday_x,weekday_x,working_day_x,weather_situation_x,temperature_x,apparent_temperature_x,humidity_x,windspeed_x,casual_x,member_x,count_x,hour_id_y,season_y,year_y,month_y,holiday_y,weekday_y,working_day_y,weather_situation_y,temperature_y,apparent_temperature_y,humidity_y,windspeed_y,casual_y,member_y,count_y,windspeed_category
15025,2012-09-23,Autumn,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,1,5,6,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15026,2012-09-23,Autumn,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,5,11,16,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15027,2012-09-23,Autumn,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,9,48,57,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15028,2012-09-23,Autumn,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,38,137,175,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15029,2012-09-23,Autumn,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,71,205,276,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15030,2012-09-23,Autumn,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,138,351,489,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15031,2012-09-23,Autumn,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,186,384,570,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15032,2012-09-23,Autumn,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,250,526,776,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15033,2012-09-23,Autumn,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,257,445,702,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15034,2012-09-23,Autumn,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194,266,400,666,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15035,2012-09-23,Autumn,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,265,375,640,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15036,2012-09-23,Autumn,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,254,437,691,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15037,2012-09-23,Autumn,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,227,496,723,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15038,2012-09-23,Autumn,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,135,405,540,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15039,2012-09-23,Autumn,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,82,331,413,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15040,2012-09-23,Autumn,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,60,192,252,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15041,2012-09-23,Autumn,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,51,145,196,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15042,2012-09-23,Autumn,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,40,98,138,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15043,2012-09-23,Autumn,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,30,70,100,632,Autumn,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,Berangin
15044,2012-09-24,Autumn,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,10,54,64,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15045,2012-09-24,Autumn,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,6,12,18,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15046,2012-09-24,Autumn,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,0,8,8,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15047,2012-09-24,Autumn,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,0,5,5,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15048,2012-09-24,Autumn,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,0,8,8,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15049,2012-09-24,Autumn,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,2,35,37,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15050,2012-09-24,Autumn,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,6,162,168,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15051,2012-09-24,Autumn,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,17,513,530,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15052,2012-09-24,Autumn,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,31,719,750,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15053,2012-09-24,Autumn,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,42,286,328,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15054,2012-09-24,Autumn,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,52,146,198,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15055,2012-09-24,Autumn,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,71,167,238,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15056,2012-09-24,Autumn,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15057,2012-09-24,Autumn,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,80,248,328,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15058,2012-09-24,Autumn,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,77,226,303,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15059,2012-09-24,Autumn,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,84,216,300,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15060,2012-09-24,Autumn,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,99,417,516,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15061,2012-09-24,Autumn,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,89,809,898,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15062,2012-09-24,Autumn,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,95,758,853,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15063,2012-09-24,Autumn,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,56,534,590,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15064,2012-09-24,Autumn,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,52,380,432,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15065,2012-09-24,Autumn,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,26,230,256,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15066,2012-09-24,Autumn,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,18,154,172,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15067,2012-09-24,Autumn,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,11,83,94,633,Autumn,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,Tenang
15068,2012-09-25,Autumn,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,8,56,64,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15069,2012-09-25,Autumn,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,2,11,13,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15070,2012-09-25,Autumn,1,9,2,0,2,1,1,0.42,0.4242,0.77,0.1343,5,9,14,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15071,2012-09-25,Autumn,1,9,3,0,2,1,1,0.42,0.4242,0.71,0.0896,2,3,5,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15072,2012-09-25,Autumn,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,2,7,9,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15073,2012-09-25,Autumn,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,1,46,47,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15074,2012-09-25,Autumn,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,5,189,194,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15075,2012-09-25,Autumn,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,17,539,556,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15076,2012-09-25,Autumn,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,41,764,805,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15077,2012-09-25,Autumn,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,28,381,409,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15078,2012-09-25,Autumn,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,45,125,170,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15079,2012-09-25,Autumn,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,63,155,218,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15080,2012-09-25,Autumn,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,69,233,302,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15081,2012-09-25,Autumn,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,48,257,305,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15082,2012-09-25,Autumn,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,80,213,293,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15083,2012-09-25,Autumn,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,56,247,303,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15084,2012-09-25,Autumn,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,59,436,495,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15085,2012-09-25,Autumn,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,107,860,967,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15086,2012-09-25,Autumn,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,64,758,822,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15087,2012-09-25,Autumn,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,49,490,539,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15088,2012-09-25,Autumn,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,37,388,425,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15089,2012-09-25,Autumn,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,34,263,297,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15090,2012-09-25,Autumn,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,14,174,188,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15091,2012-09-25,Autumn,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,9,89,98,634,Autumn,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,Berangin
15092,2012-09-26,Autumn,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,6,34,40,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15093,2012-09-26,Autumn,1,9,1,0,3,1,1,0.58,0.5455,0.64,0.3284,10,19,29,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15094,2012-09-26,Autumn,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,2,15,17,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15095,2012-09-26,Autumn,1,9,3,0,3,1,2,0.58,0.5455,0.64,0.2836,4,6,10,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15096,2012-09-26,Autumn,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,2,12,14,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15097,2012-09-26,Autumn,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,1,35,36,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15098,2012-09-26,Autumn,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,3,179,182,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15099,2012-09-26,Autumn,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,9,523,532,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15100,2012-09-26,Autumn,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,30,808,838,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15101,2012-09-26,Autumn,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,27,307,334,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15102,2012-09-26,Autumn,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,29,156,185,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15103,2012-09-26,Autumn,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,46,181,227,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15104,2012-09-26,Autumn,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,56,260,316,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15105,2012-09-26,Autumn,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,67,273,340,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15106,2012-09-26,Autumn,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,60,217,277,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15107,2012-09-26,Autumn,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,69,231,300,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15108,2012-09-26,Autumn,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,71,397,468,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15109,2012-09-26,Autumn,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,77,876,953,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15110,2012-09-26,Autumn,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,69,815,884,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15111,2012-09-26,Autumn,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,38,589,627,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15112,2012-09-26,Autumn,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,45,389,434,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15113,2012-09-26,Autumn,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194,32,328,360,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15114,2012-09-26,Autumn,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194,21,194,215,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15115,2012-09-26,Autumn,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,13,102,115,635,Autumn,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,Berangin
15116,2012-09-27,Autumn,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,5,60,65,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15117,2012-09-27,Autumn,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,5,16,21,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15118,2012-09-27,Autumn,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,3,13,16,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15119,2012-09-27,Autumn,1,9,3,0,4,1,1,0.6,0.5758,0.78,0.0,0,7,7,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15120,2012-09-27,Autumn,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,2,6,8,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15121,2012-09-27,Autumn,1,9,5,0,4,1,1,0.58,0.5455,0.83,0.0,2,64,66,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15122,2012-09-27,Autumn,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,5,164,169,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15123,2012-09-27,Autumn,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,12,546,558,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15124,2012-09-27,Autumn,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,20,774,794,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15125,2012-09-27,Autumn,1,9,9,0,4,1,1,0.66,0.6212,0.65,0.0,30,305,335,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15126,2012-09-27,Autumn,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,40,168,208,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15127,2012-09-27,Autumn,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,67,227,294,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15128,2012-09-27,Autumn,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,63,272,335,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15129,2012-09-27,Autumn,1,9,13,0,4,1,2,0.74,0.6667,0.48,0.0,61,265,326,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15130,2012-09-27,Autumn,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,44,214,258,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15131,2012-09-27,Autumn,1,9,15,0,4,1,2,0.76,0.6818,0.45,0.0,41,255,296,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15132,2012-09-27,Autumn,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,73,399,472,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15133,2012-09-27,Autumn,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985,87,818,905,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15134,2012-09-27,Autumn,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,77,822,899,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15135,2012-09-27,Autumn,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,48,511,559,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15136,2012-09-27,Autumn,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,45,412,457,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15137,2012-09-27,Autumn,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,18,235,253,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15138,2012-09-27,Autumn,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,2,45,47,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15139,2012-09-27,Autumn,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,1,44,45,636,Autumn,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,Tenang
15140,2012-09-28,Autumn,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,2,15,17,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15141,2012-09-28,Autumn,1,9,1,0,5,1,3,0.6,0.5455,0.88,0.0,0,13,13,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15142,2012-09-28,Autumn,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,1,9,10,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15143,2012-09-28,Autumn,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343,0,7,7,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15144,2012-09-28,Autumn,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045,2,10,12,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15145,2012-09-28,Autumn,1,9,5,0,5,1,1,0.56,0.5303,0.88,0.0,1,37,38,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15146,2012-09-28,Autumn,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,2,136,138,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15147,2012-09-28,Autumn,1,9,7,0,5,1,2,0.56,0.5303,0.94,0.0,10,384,394,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15148,2012-09-28,Autumn,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,31,674,705,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15149,2012-09-28,Autumn,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,27,399,426,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15150,2012-09-28,Autumn,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,51,194,245,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15151,2012-09-28,Autumn,1,9,11,0,5,1,2,0.66,0.6212,0.69,0.0,109,252,361,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15152,2012-09-28,Autumn,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537,94,286,380,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15153,2012-09-28,Autumn,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537,106,304,410,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15154,2012-09-28,Autumn,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,105,294,399,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15155,2012-09-28,Autumn,1,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836,104,288,392,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
15156,2012-09-28,Autumn,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239,83,419,502,637,Autumn,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,Tenang
